,book_title,star,title,format,review,helpful,sentiment
905,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,The recipes in the book look delicious and easy. I have been a fan of Kyndra‘s for ...,Format: Paperback,"Received my copy today! The recipes in the book look delicious and easy. I have been a fan of Kyndra‘s for many years and have her other cookbooks. She’s a great cook, inspiring and a great energy! You won’t be disappointed in her latest creation! Congratulations Kyndra! Thank you for all you share! PS Chew is gorge in the book!",3 people found this helpful,1
906,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Awesome!!,Format: Paperback,Was so hesitant to start KETO but having this book has helped so much. Has given me plenty of easy tasty options!,,1
907,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Buy this cookbook!,Format: Paperback,"This is one of the best cookbooks EVER! The recipes are easy to follow, and I have most of the ingredients in my kitchen already. I highly recommend this one if you are new to the keto lifestyle, you won’t regret it!",,1
909,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,Love this book! Great recipes. Always good information from Holley. Try this!,,1
910,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great Recipe Ideas,Format: Paperback,So many great recipes. Looking forward to trying them.,,1
911,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,"Easy to follow recipe, taste great!",,1
912,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Love this cookbook!,Format: Paperback,"Love, love, love this cookbook! So many wonderful recipes to try to keep things interesting and fresh. Thanks Kyndra!",,1
913,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Amazingly yummy recipes!,Format: Paperback,"This cookbook has an amazing selection of delicious Keto recipes to keep you on track! They are all so yummy that I can’t even pick a favorite! Job well done, Kyndra!",,1
914,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I will be using this book often.,Format: Paperback,I made the mock potatoe salad with a few tweaks it was delicious! And I don't miss the potatoes.,,1
915,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great buy!,Format: Paperback,Recipes are easy and lots of good information on keto in the cookbook! Husband was very excited and can't wait to get trying the recipes!,,1
916,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great cookbook for low carb lifestyle.,Format: Paperback,This the best low carb cookbook that I've purchased so far. Good introduction for people who are just starting out cooking low carb or for folks like me that love to cook. Good photographs of the finished dishes.,,1
917,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great addition to your keto library!,Format: Paperback,This has recently become our go-to recipe book. Everything we have made so far has been sooooo good! You can't go wrong by adding this to your collection of Keto cookbooks!!,,1
918,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I love this recipe book,Format: Paperback,I love this recipe book! I have made several recipes so far and my family has loved all of the recipes I’ve tried. A few of the meals are already staples at our house.,,1
920,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Recommend,Format: Paperback,Great book!,,1
921,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I crave these meals!,Format: Paperback,Awesome food. Easy to follow recipes,One person found this helpful,1
922,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Beautiful color photos,Format: Paperback,"One of the best low carb recipe books I have seen! Very easy to follow and always gives extra tips at the bottom.
Beautiful photos of each recipe and simple ingredients easily found. Love it!",,1
923,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Lots of fun and delicious recipes! Best Keto cookbook I've owned thus far!,Format: Paperback,The recipes are easy to follow and 95% of the ingredients are in my fridge or pantry. The color pages of the food are drool worthy.,,1
924,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,I love this book. The recipes are easy and the pictures are beautiful. Very inspiring,One person found this helpful,1
925,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,This is a must buy for the Keto and Low Carb,Format: Paperback,I have almost made everything in this cook book and have yet to find something I don’t like! My family is shocked I keep making them meals that taste great and are healthy!,,1
926,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great recipes,Format: Paperback,Love this cook book! Amazing recipes that are delicious and fun for my whole family. Preordered the newest one since I loved this book so much.,,1
927,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Recipes so good you don’t have to be following keto to enjoy.,Format: Paperback,"Best keto cookbook ever! Trust me, I have plenty.",,1
928,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,"I LOVE, LOVE",Format: Paperback,"I LOVE, LOVE, LOVE this book! Sooooo much keto info and incredible recipes! Makes the keto journey so much more enjoyable!",,1
929,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I have been doing kept for over a year and this is by far my favorite cookbook. There are so many helpful tips on ...,Format: Paperback,If I could give the book more than five stars I would. I have been doing kept for over a year and this is by far my favorite cookbook. There are so many helpful tips on this lifestyle in addition to delicious recipes.,,1
974,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Tasty and easy recipes!,Format: Paperback,Really good cookbook and the recipes are delicious! My husband loves to cook and he has enjoyed everything we have had so far!,,1
975,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great keto cookbook!,Format: Paperback,Love that there are pictures for every recipe! I have already made many dishes and all have turned out great! My faves so far are the Pizza Eggs and Pork Egg Roll in a Bowl.,,1
976,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Keto kitchen staple!,Format: Paperback,"This is one of my favorite Keto cookbooks EVER! The recipes use easy to find ingredients, are not complicated, and are delicious. This should be a cookbook staple in any Keto kitchen.",,1
977,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Wonderful book!,Format: Paperback,"This cookbook is so well laid out with tons of great receipes! I love the tips, the carb count and servings that are right there for you! The photos are great too!",,1
978,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,So many great recipes to try,Format: Kindle Edition,I can’t wait to try the recipes... Craveable Keto has so much variety... You won’t go hungry while doing Keto.,,1
979,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",4,Recipes and appropriate low carb healthy products,Format: Paperback,Into low carb lifestyle now. I love that the book is not just a cookbook. It is Kyndra’s journey and is a teaching tool for people like me.,,1
980,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I'm so glad I heard about this,Format: Paperback,"I'm so glad I heard about this! Amazing food, and the recipes are simple enough that I, a VERY amateur cook, can follow them. I can't wait to try everything",,1
981,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Favorite Keto Cookbook,Format: Paperback,I love this cookbook.. I use it constantly. I also love all the short personalizaed story that go along with the recipes. Easy to follow and so so tasty.,,1
982,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Easy to follow,Format: Paperback,I loved everything about this cookbook. Definitely recommend,,1
983,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Make the lasagna right away! It's so delicious.,Format: Paperback,Ingredients are easy to source...or I already have most of them. The lasagna was so delicious you would never know it wasn't full of carbs!,,1
1040,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,"I only recently received my book, so far I ...",Format: Paperback,"I only recently received my book, so far I have made three recipes from the cookbook and all have been fabulous. I’m looking forward to making more!!!🤗👍",,1
1041,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Love everything about this book from reading about Kyndra’s Personal ...,Format: Paperback,Love everything about this book from reading about Kyndra’s Personal journey to all he helpful hint and of course the recipes are amazing!,,1
1042,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Must buy!,Format: Paperback,Love this book. Wonderful pictures and great recipes! This book is a must have!,,1
1043,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great cookbook,Format: Paperback,All of the recipes are so good!! All easy and none with complicated ingredients. Definitely a must for a keto lifestyle,,1
1044,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,Book came as described and with in the 2 day delivery.,,1
1045,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",4,Great Keto/Low Carb Cookbook,Format: Paperback,I am really liked almost of of the recipes I have made from this cookbook. Would recommend it to anyone on the keto/low carb diet.,,1
1046,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,So much variety! Not your average Keto cookbook,Format: Paperback,The author is a tried and true Keto-living woman and this cookbook could NOT be better!!,,1
1047,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Easy to follow,Format: Paperback,"I absolutely love this cookbook
it is easy to read and understand and very every day type of eating
thank you !!",,1
1048,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,"If you are serious about a low carb lifestyle, you want to have this cookbook.",Format: Spiral-bound,I love the recipes! Every recipe I have tried is delicious!,,1
1049,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",4,Highly recommend,Format: Paperback,"Very good book, easy and tasty recipes. The bagels are incredible!",,1
1051,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great Stamina & Brain Support following these tips & recipes!,Format: Paperback,I’m down 20 lbs and feeling such great brain cognition and stamina.... Best Best Best recipes & tips ..... Jamie,,1
1052,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Wonderful book,Format: Paperback,This book is great.,,1
1053,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,"this is a great book, LOVE IT!!!!",,1
1054,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,"LOVE, LOVE, LOVE THIS AMAZING BOOK.....especially the 30 minutes meals!",One person found this helpful,1
1055,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,So much more then a cookbook!,One person found this helpful,1
1056,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,5 stars,Format: Paperback,All of the recipes I have made are amazing! 5 stars!,,1
1057,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,Absolutely love you and your recipes!!,One person found this helpful,1
1058,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,Absolutely one of the best cook books I have ever purchased! This is a must have!!! Delicious recipes!!,,1
1059,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I absolutely love everything I've made from this cookbook,Format: Paperback,I absolutely love everything I've made from this cookbook! I have purchased it a few times as gifts. I can't recommend it enough!,,1
1060,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Awesome Nut Free Options!!!!!,Format: Paperback,I have been keto for over a year and this book has helped immensely.,,1
1073,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Relatable Story,Format: Paperback,"I love the book and how real and relatable her story is. The recipes look great too, I can't wait to make them!",,1
1074,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great book! Lots of variety,Format: Paperback,"Great book! Lots of variety, meals the whole family will love! The tips in the front are amazing and really practical that anyone can implement!",,1
1075,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Best Keto Cookbook Around,Format: Paperback,The recipes are so easy to follow and are suuuuuuuper delicious! I don't know how I'd maintain my keto lifestyle without it!,,1
1076,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,"This book is fabulous, so much information and recipes to keep this way of life interesting and tasty.",,1
1077,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Dont hesitate just buy it already,Format: Paperback,Love LOVE this cook book especially if you are new to Keto,,1
1078,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,"YUMMMM. This morning I woke up craving a bagel. At 50-60 carbs that wasn’t going to happen, This cookbook makes Keto sustainable",Format: Paperback,I've yet to try a recipe that I didn't absolutely LOVE!,,1
1079,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,Excellent book. The recipes are easy to follow and delicious. I reach for it time and time again.,,1
1080,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Favorite,Format: Paperback,Such a great cookbook! Thank you,,1
1081,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Amazing!,Format: Paperback,My absolute favorite keto cookbook! So much beautiful content!,,1
1082,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,An amazing cookbook!,Format: Paperback,An amazing cookbook! I love Kyndra's recipes and mouthwatering pictures.,,1
1128,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,This cookbook is amazing! Everything I’ve made so far is delicious!!!!,,1
1129,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,"One of the best cookbooks I have purchased! Amazing, easy recipes!",,1
1130,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,Great recipes and information. Loved the book. Made 3 recipes already and were tasty!,,1
1131,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Having fun and eating well while working my way through the ...,Format: Paperback,Yay! Having fun and eating well while working my way through the new book!!,,1
1132,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Easy and good recipes,Format: Paperback,Fantastic book! Love the story and the recipes. Use it almost every day!,,1
1133,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Favorite keto recipe book!!,Format: Paperback,Easy to make recipes and tasty!,,1
1134,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,Great recipes and great tips! This is my 2nd book by Kyndra Holley. She's fantastic!,,1
1135,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,Love this cookbook! Everything I have made has turned out great. The pictures are especially nice.,,1
1136,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Cancel... I bought paperback..,Format: Kindle Edition,Cancel...I bought paperback..tyvm,,1
1137,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great Recipes!,Format: Paperback,I love the recipes in this book! Each week I look forward to trying something new and delicious!,,1
1414,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great all around cookbook for a low carb lifestyle!,Format: Paperback,Love this cookbook! Lots of options that all taste great! I highly recommend for anything trying low card or keto.,,1
1415,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,A must have for Keto Lifestyle!,Format: Paperback,I was only one week into Keto when I picked this book up at Costco. Thinking this book would bring some interesting options. The recipes are not difficult to make and I love that there's a picture for every recipe!,,1
1416,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Best Keto Cookbook,Format: Paperback,"I purchased this in the ebook format because I just couldn’t wait. After trying a few recipes, I think I’ll even buy the book!",,1
1417,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Delicious Food,Format: Paperback,Kyndra has a knack for creating amazing food with simple recipes and ingredients. This book is user friendly with easy to follow recipes.,One person found this helpful,1
1418,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Informative and good recipes..,Format: Paperback,"Thank you, Kyndra, for making a cookbook that has delicious recipes in it!",,1
1419,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great recipes for low carb and clean living,Format: Paperback,These recipes are so fun and have provided me with such creativity! Plus it satisfies!,,1
1420,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Really good food.,Format: Paperback,Great cookbook. Haven't found a recipe in there that I didn't like. It has made our Keto journey so much more enjoyable. My husband's new favorite meal is the Zuppa Toscana. He wants it every week.,,1
1421,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I feel like this is the most realistic and attainable of them ...,Format: Paperback,"Unlike a lot of other Keto cookbooks, I feel like this is the most realistic and attainable of them all!
I just felt like the author is someone I can relate with and the cravings they clearly have along with me! :)",,1
1422,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Delicious recipes!,Format: Paperback,I’ve made several of the main dishes. All 5 adults in this home love them! I have many recipe books but have never found so many excellent results in one single book. Thankyou. I’m looking forward to trying more !,,1
1423,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,"Delicious, easy, & great meals for gluten free diet",Format: Paperback,I’m amazed how good a lot of her recipes are. I’m on a strict gluten free diet due to celiac disease & this has easy recipes with easy ingredients that come together beautifully.,,1
1469,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,So delicious!!!,Format: Paperback,This book is amazing!!!! So many delicious recipes and so easy to make!!,,1
1470,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,KetoFriendlyRecipes,Format: Paperback,Absolutely delicious 😋 Keto recipes. Fabulous find!,,1
1471,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Keto lifesaver,Format: Paperback,Love this book! Have had it less than a week and have made 5 recipes. It has been a Keto lifestyle game changer for me!,,1
1472,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great recipes!,Format: Paperback,This is an excellent cookbook with many tasty recipes and lots of helpful information on the keto diet!,,1
1473,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Easy,Format: Paperback,Easy to follow recipes and tips!,,1
1474,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I absolutely love this cookbook,Format: Paperback,I absolutely love this cookbook. Every recipe is delicious easy to follow and my kids love it as well. A must buy!!,,1
1475,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,A must for new Keto,Format: Paperback,"Best Keto book I’ve ever bought! Quick and easy, with the prettiest pictures! A must buy!",,1
1476,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,"Love love this book... amazing recipes, Kyndra is fabulous. Highly recommend.",,1
1477,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Best keto recipes anywhere.,Format: Paperback,"Hands down, the best keto recipes anywhere. This book makes the keto lifestyle liveable and easy forever.",,1
1478,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,A must for keto!,Format: Paperback,If you’re doing keto this book is a MUST! It has so many delicious and easy keto recipes.,,1
1500,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",1,easy recipes. Instead I got a bio,Format: Paperback,"This book was anything but helpful. The majority of the book was about the Author and her journey, no offense, but I do not care! The whole purpose of me buy this was to get recipes, easy recipes. Instead I got a bio, only 6 to 7 recipes per category, AND the description says only a few ingredients needed. That is a lie, talk about major grocery shopping list. I felt like the description was very misleading and the book itself very unhelpful. Dont waste your money.",144 people found this helpful,0
1501,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",1,"Not low carb recipes, really, some but most are too high",Format: Paperback,"Really kinda bad. This is not a keto eating cookbook. Half the book is about the author, not what I wanted in a cookbook and then the actual recipes are rather high in carbs, many of them! She has recipes, many, with 10-14 grams of carbs per serving! That’s not low, and certainly not if you ever expect to follow this cookbook and get into ketosis, it simply will not happen!",74 people found this helpful,0
1502,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",1,Huge waste of money,Format: Paperback,Literally half of this “cookbook” is the author’s life story. Not kidding. Recipes start at about half the book and consist of “recipes” like eggs with bacon. Eggs with chorizo. Eggs with pizza seasoning. Eggs with avocado. Eggs with bagel. Huge waste of money,39 people found this helpful,0
1503,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",1,Waste of money,Format: Paperback,I still prefer hard copy cookbooks but...There’s very little here I couldn’t have gotten off Pinterest or other online sources. It’s not unique or informative.,11 people found this helpful,0
1504,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",3,Nutrition facts are not accurate,Format: Paperback,"The nutrition facts DO NOT match up. Hers are much lower. If you actually calculate out the parts, you will be eating WAY more calories/macros than you thought. For example, the chocolate mousse, the total number of ingredients doesn’t even come close to the number of serving sizes she says it will make. And if you figure it out yourself, you are WAY higher than her for nutrition.

Most of the recipes are tasty. You just have to calculate them yourself.

DO NOT try the lemon ricotta pancakes. 🤢",6 people found this helpful,0
1505,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",3,Not so Simple High Budget Keto Book,Format: Paperback,"I guess i was looking for some easy recipes. She mentioned about how so many of us think that low carb meals get so expensive and than she just makes her meals soooooo long with ingredients. I suppose u can skip some steps in that. Not sure why in some she mentions low sugar when she couldve just used stevia stweetener. Kind of disappointed. If youre staying on a budget and looking for easy meals, this isnt really for you.",6 people found this helpful,0
1506,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",3,A lot of dairy....,Format: Kindle Edition,"These recipes look amazing - and I wish we could eat more dairy. If you cannot do much dairy, just be aware that most recipes have dairy and/or sweeteners in them. Otherwise they look amazing.",7 people found this helpful,0
1507,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",1,returned,Format: Paperback,I believe one should never delete an entire food category from their diet. I developed my own diet and lost 25#.,3 people found this helpful,0
1508,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",2,A little confusing,Format: Paperback,"The recipes are hard to follow and sometimes the macros are off. Otherwise the pictures are pretty, but recipes don't always equate to what the recipe looks like in the book.",,0
1509,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",3,Lots of information on shopping.,Format: Paperback,Disappointed it didn't have any baking recipes.,,0
1511,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",3,Nicely put tougether,Format: Paperback,Not what I expected,,0
1512,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",2,NICE LOOKING,Format: Spiral-bound,WORKS THEN DOESN'T WORK. MY SON SOMEHOW KNOWS HOW TO GET IT TO WORK. OH WELL,,0
1513,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",3,... wide variety of recipes in this book that are great. My lower rating is for two reasons,Format: Paperback,There is a wide variety of recipes in this book that are great. My lower rating is for two reasons. 1) Recipes don't talk about organic or whole food which really are a large part of what make these foods healthiest 2) A large amount of the recipes include erythritol in some form. If you do your research well you'll learn this is bad for you and can actually cause negative side effects. This ingredient can naturally occur in certain foods like fermented foods but that's done naturally and is ok. This ingredient if not naturally occurring in food is most often made synthetically by man and as a result is a GMO food. This was a bummer to learn this book includes this ingredient and so often. I get it that it's a no calorie sweetner but there are other more natural healthier options such as Stevia.,9 people found this helpful,0
1514,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",3,"Great recipes, but too much fluff",Format: Paperback,"The recipes in this book are truly great, but the book is THREE HUNDRED PAGES because the author takes up so much time with tacky and bad self-help writing that would appeal most to your white girl friends who still use pinterest. There are eight solid-text pages of her life story, and many many like it. Other top-rated books talk abut the science of keto and truly inform you better. Go with those.",3 people found this helpful,0
1515,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",3,1st recipe I tried was a an epic failure ...,Format: Paperback,Unfortunately the first recipe I made was an epic failure. Looked simple enough - leaves me wondering if there was a typo in the recipe. I made the sour lemon gunmy snacks on page 152 and after 4 hours in the fridge - they still didn’t set up - very dissappointed - makes me wonder about the rest of the book.,2 people found this helpful,0
1516,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",1,Very boring it is more about someone’s life story than about the Keto diet,Format: Paperback,I really thought this book was more about the Keto diet than someone’s story. I cannot even finish a page without getting tired. I bought it because of the high ratings for Keto starters but it is very boring.,26 people found this helpful,0
1517,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",1,"There are a few tasty recipes, BUT for someone ...",Format: Paperback,"There are a few tasty recipes, BUT for someone just starting out to lose weight, many of the recipes are just too high in carbs.",24 people found this helpful,0
1518,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",2,Not for me,Format: Paperback,"I am not a ""verified"" review because I borrowed this from my local library. (They actually ordered it for me, check with your library if you want to check out cookbooks before you buy them!) I appreciated the thoughtful guidance and personal background in the beginning of book. It would be useful for beginners. I didn't need it, but I didn't mind it. However, After reading through all the recipes, I didn't see any that I HAD to make immediately. I personally found more recipes on the author's blog than in this cookbook.",2 people found this helpful,0
1519,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",1,Wish I could return....,Format: Paperback,"I love everything about the book, EXCEPT the recipes. None of the recipes are even a little exciting or appetizing. The general info, product recommendations, etc., is good & helpful information. I was going to return, but decided against as it cost to return the book.",12 people found this helpful,0
1520,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",3,no serving sizes listed :(,Format: Paperback,"I bought this book at Barnes & Noble. I'm really disappointed, I'm looking at meals, but there is no serving *size* listed. She lists how many servings, the nutritional content of each serving but not ""one cup=serving size"" or ""32g=one serving size"" which would be much more helpful than just telling me it's 8 servings and having me divide the meal into 8 to figure out how much I can eat in one sitting.",6 people found this helpful,0
