label,review
1,"Good information about cooking skills for GF, why things work/don't work, and choice of flours, blends, pastas but very heavy use of sugar and dairy in recipes. Excellent bread recipes if you like using white rice flour or any rice flour. I've adapted several of the bread/muffin/pancake recipes to use a blend of almond, potato, and pea flour instead of rice flour with good results."
1,There were great reviews for this book when I bought it but I was disappointed at how much work is involved making the recipes. I didn't realize I needed several types of flour to make each recipe. Being gluten free is tough enough: I need simpler solutions.
1,"IMO they didn't experiment enough with different grain blends like Miller and sorghum, which add a nice texture. I learned a lot and like it but never reach for it because I'm not a fan of the flour blends they suggest."
1,Good book for gluten free baking just to man ingredients for each recipe as for as I am concerned.
1,Didn't add much to the party for me
1,"Like most gluten free recipe books, this one has many recipes for sweets than anything else. I wanted one for good bread,everyday sandwich bread as well as sourdough bread, and yes there are good recipes for bread if you like cake bread."
1,Not my favorite cook book
1,"great recipes, mostly bread type foods"
1,The recipes all look great and I've bought the ingredients but the preparation seems daunting - perhaps too detailed to the point where I'm afraid if I make one wrong step it will be a disaster.
1,"I am very disappointed by this cookbook. I am not new to gluten-free baking, but was hoping to find some more advanced recipes to add to my family's diet. Unfortunately, I've had great difficulty replicating these recipes, even when following them exactly. They seem unnecessarily complicated and don't turn out well. Many of the things I have made are grainy and tasteless. The recipes I have found online or experimented with myself are much better."
1,"There are no nutrient values given for any of the recipes. Considering this is ATK, I had definitely expected that.

Also, disappointed to find that there are NO recipes using coconut flour or almond meal in place of regular flour even in part.
I am going to be giving this away... To me it's just another cookbook."
1,I was expecting a lot more from this book . a lot of the information was redundant because if you are gluten intolerant you 've already worked most of this out .For someone who 's just starting out on gluten free it is probably just what they need I liked the bread recipes though . They do work better than most others .
